,summary,config,name
493,"{'M_size': 60, '_runtime': 66604.971819804, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757054773.8417947, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 4.5527904708059614e-34, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 0.024789848428361988, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 102.2853889465332, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.010050557289893429, 'forward_avg_action_prob_test': 0.010555788339173889, 'forward_policy_entropy_eval': 4.972821116447449, 'forward_policy_entropy_test': 5.175562859495481, 'grad_clip_norm': 2, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 5.9697442054748535, 'mean_R_all_unique': 1.8748778931977375e-27, 'mean_top_1000_R': 1.499900425238378e-24, 'mean_top_100_R': 1.4998098140767898e-23, 'mode_threshold': 30, 'model_seed': 0, 'modes': 38, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.5978017455749818, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 2, 'spearman_corr_test': 0.5790185841978914, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(2)_m(subtb)_a(0.5)
494,"{'M_size': 60, '_runtime': 66890.546677305, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757054382.164386, 'alpha': 0.4981676936149597, 'alpha_init': 0.4, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 6.178891044329925e-35, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 0.026519959034396405, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 103.37401342391968, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.009999296612416704, 'forward_avg_action_prob_test': 0.010505803869047668, 'forward_policy_entropy_eval': 4.968405294418335, 'forward_policy_entropy_test': 5.171860323826472, 'grad_clip_norm': 2, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 9.577253341674805, 'mean_R_all_unique': 6.114733777656701e-29, 'mean_top_1000_R': 4.8915901977130977e-26, 'mean_top_100_R': 4.881157708106758e-25, 'mode_threshold': 30, 'model_seed': 0, 'modes': 42, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.5947672030107942, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 2, 'spearman_corr_test': 0.577894013274238, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(2)_m(subtb)_a(0.4)
495,"{'M_size': 60, '_runtime': 32771.017458691, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757012684.2042243, 'alpha': 0.5036646127700806, 'alpha_init': 0.7, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.1348777766724204e-36, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.06473770156908552, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 61.59061884880066, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.00031824400927386404, 'forward_avg_action_prob_test': 0.0003962264532477396, 'forward_policy_entropy_eval': 7.687675396601359, 'forward_policy_entropy_test': 8.461045632163684, 'grad_clip_norm': 2, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.17449751496315002, 'loss': 25.647720336914062, 'mean_R_all_unique': 4.529512705732087e-29, 'mean_top_1000_R': 3.623505352128166e-26, 'mean_top_100_R': 3.616650393635963e-25, 'mode_threshold': 30, 'model_seed': 0, 'modes': 34, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.6042757547056115, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.5628236632778869, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 799996, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(1)_m(tb)_a(0.7)
496,"{'M_size': 60, '_runtime': 37034.312188143, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757006883.96803, 'alpha': 0.4981676936149597, 'alpha_init': 0.4, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.131388980343987e-36, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.06582043830293069, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 58.14434099197388, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.00028807368107663933, 'forward_avg_action_prob_test': 0.0003735992569318114, 'forward_policy_entropy_eval': 7.712512691815694, 'forward_policy_entropy_test': 8.488272428909937, 'grad_clip_norm': 2, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.16934457421302795, 'loss': 22.30809783935547, 'mean_R_all_unique': 2.5580944740783727e-28, 'mean_top_1000_R': 2.0464719872605144e-25, 'mean_top_100_R': 2.0463192441027e-24, 'mode_threshold': 30, 'model_seed': 0, 'modes': 22, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.5981754427962419, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.5587846673467552, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(1)_m(tb)_a(0.4)
497,"{'M_size': 60, '_runtime': 66697.34644982, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757053682.0124636, 'alpha': 0.49450311064720154, 'alpha_init': 0.2, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 8.398101504576553e-36, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 0.03238752384108648, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 128.56602907180786, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.01084706284260998, 'forward_avg_action_prob_test': 0.010254766154491031, 'forward_policy_entropy_eval': 4.9637174844741825, 'forward_policy_entropy_test': 5.166837427794933, 'grad_clip_norm': 2, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 18.854633331298828, 'mean_R_all_unique': 5.388941096025807e-28, 'mean_top_1000_R': 4.311115197594057e-25, 'mean_top_100_R': 4.308856217662237e-24, 'mode_threshold': 30, 'model_seed': 0, 'modes': 43, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.7491348787564787, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.7123396870928665, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(1)_m(subtb)_a(0.2)
498,"{'M_size': 60, '_runtime': 63976.574374533, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757051469.223507, 'alpha': 0.4981676936149597, 'alpha_init': 0.4, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 4.328134081015485e-38, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 0.031731665500707246, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 139.11647605895996, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.01131526386210074, 'forward_avg_action_prob_test': 0.010751068974185424, 'forward_policy_entropy_eval': 4.9559537172317505, 'forward_policy_entropy_test': 5.158590298453967, 'grad_clip_norm': 2, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 31.021011352539062, 'mean_R_all_unique': 7.187525158917502e-25, 'mean_top_1000_R': 5.750020103064477e-22, 'mean_top_100_R': 5.7500187873814236e-21, 'mode_threshold': 30, 'model_seed': 0, 'modes': 41, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.5969932429658317, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 0, 'spearman_corr_test': 0.5765809643443846, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(0)_m(subtb)_a(0.4)
499,"{'M_size': 60, '_runtime': 62715.281213031, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757050884.1940153, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 2.4855075348278775e-32, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 0.02446604934560918, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 114.89656233787537, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.011051005272505184, 'forward_avg_action_prob_test': 0.010493188365479, 'forward_policy_entropy_eval': 4.9663194497426355, 'forward_policy_entropy_test': 5.169892537852128, 'grad_clip_norm': 2, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 15.120064735412598, 'mean_R_all_unique': 2.3207062972175885e-29, 'mean_top_1000_R': 1.8563700248476918e-26, 'mean_top_100_R': 1.847026891852037e-25, 'mode_threshold': 30, 'model_seed': 0, 'modes': 42, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.5975593152691208, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.5796963024050035, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(4)_m(subtb)_a(0.5)
500,"{'M_size': 60, '_runtime': 67523.850332981, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757055806.1432078, 'alpha': 0.5018323063850403, 'alpha_init': 0.6, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 2.484676092149264e-32, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 0.02779736695569932, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 99.49541425704956, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.01000256361439824, 'forward_avg_action_prob_test': 0.010407804671810784, 'forward_policy_entropy_eval': 4.977976719538371, 'forward_policy_entropy_test': 5.18125270686547, 'grad_clip_norm': 2, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 14.003512382507324, 'mean_R_all_unique': 3.4474610390658826e-29, 'mean_top_1000_R': 2.7577943791705054e-26, 'mean_top_100_R': 2.7492092937090587e-25, 'mode_threshold': 30, 'model_seed': 0, 'modes': 33, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.5974326093529478, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.5798472832282854, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(4)_m(subtb)_a(0.6)
501,"{'M_size': 60, '_runtime': 34451.222483106, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757008761.8352478, 'alpha': 0.5018323063850403, 'alpha_init': 0.6, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 3.5403218349804106e-36, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.06641642116338566, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 62.765087604522705, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.00033749288256027893, 'forward_avg_action_prob_test': 0.0004106233757253601, 'forward_policy_entropy_eval': 7.672925511995952, 'forward_policy_entropy_test': 8.44484003285567, 'grad_clip_norm': 2, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.16740766167640686, 'loss': 30.019559860229492, 'mean_R_all_unique': 9.727184337221632e-26, 'mean_top_1000_R': 7.781747425163778e-23, 'mean_top_100_R': 7.781745052994227e-22, 'mode_threshold': 30, 'model_seed': 0, 'modes': 24, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.615189234481307, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 3, 'spearman_corr_test': 0.5692762012473933, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(3)_m(tb)_a(0.6)
502,"{'M_size': 60, '_runtime': 31331.586127824, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757005059.885414, 'alpha': 0.5, 'alpha_init': 0.5, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.2811402250467607e-36, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.05875307636382129, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 63.267452239990234, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.0003688858111369579, 'forward_avg_action_prob_test': 0.000432148873536183, 'forward_policy_entropy_eval': 7.647010246912639, 'forward_policy_entropy_test': 8.416803714931012, 'grad_clip_norm': 2, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.16361695528030396, 'loss': 17.44150161743164, 'mean_R_all_unique': 5.171272948203675e-29, 'mean_top_1000_R': 4.136977070651517e-26, 'mean_top_100_R': 4.134906083031117e-25, 'mode_threshold': 30, 'model_seed': 0, 'modes': 31, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.6089594505068181, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 2, 'spearman_corr_test': 0.5658824886927737, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(2)_m(tb)_a(0.5)
503,"{'M_size': 60, '_runtime': 66198.542728997, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757053691.116614, 'alpha': 0.4981676936149597, 'alpha_init': 0.4, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 4.551045960915018e-34, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 0.02936641323274262, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 106.79799151420592, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.009685200297584136, 'forward_avg_action_prob_test': 0.01064452268507254, 'forward_policy_entropy_eval': 4.963393044471741, 'forward_policy_entropy_test': 5.165321321547031, 'grad_clip_norm': 2, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 15.607056617736816, 'mean_R_all_unique': 1.8471537454604603e-27, 'mean_top_1000_R': 1.4777207327137586e-24, 'mean_top_100_R': 1.477628327104565e-23, 'mode_threshold': 30, 'model_seed': 0, 'modes': 42, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.5958453940515915, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.5775298655283668, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(1)_m(subtb)_a(0.4)
504,"{'M_size': 60, '_runtime': 29456.953340158, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757013709.7509253, 'alpha': 0.5073291659355164, 'alpha_init': 0.9, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.1282983086522272e-36, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.06102190909935212, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 57.38971662521362, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.00029956585179509904, 'forward_avg_action_prob_test': 0.00039420752686813407, 'forward_policy_entropy_eval': 7.697952787081401, 'forward_policy_entropy_test': 8.472197866042455, 'grad_clip_norm': 2, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.1765044331550598, 'loss': 61.24773025512695, 'mean_R_all_unique': 1.4015993141278216e-29, 'mean_top_1000_R': 1.1158855058274355e-26, 'mean_top_100_R': 1.112891841709354e-25, 'mode_threshold': 30, 'model_seed': 0, 'modes': 25, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.61128203128259, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 1, 'spearman_corr_test': 0.5666955674051212, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 796202, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(1)_m(tb)_a(0.9)
505,"{'M_size': 60, '_runtime': 63686.724512815, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757051968.961136, 'alpha': 0.5018323063850403, 'alpha_init': 0.6, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.5720594737447215e-37, 'backward_avg_action_prob_eval': 0.13316623769734637, 'backward_avg_action_prob_test': 0.13316623769734634, 'backward_policy_entropy_eval': 2.4886078782944723, 'backward_policy_entropy_test': 2.488607878294472, 'batch_size': 16, 'clip_scale_avg_interval': 0.0203107195430438, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 105.81082034111024, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.009779202798381448, 'forward_avg_action_prob_test': 0.010481992383060667, 'forward_policy_entropy_eval': 4.97712680498759, 'forward_policy_entropy_test': 5.180108210345109, 'grad_clip_norm': 2, 'k': 4, 'learning_rate': 0.002, 'log_Z': 0, 'loss': 14.16271686553955, 'mean_R_all_unique': 4.804656223557105e-29, 'mean_top_1000_R': 3.843522780534028e-26, 'mean_top_100_R': 3.834165284833328e-25, 'mode_threshold': 30, 'model_seed': 0, 'modes': 33, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'subtb', 'pearson_corr_test': 0.5972628674999293, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 2, 'spearman_corr_test': 0.5770700994179784, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(4)_ms(0)_ss(2)_m(subtb)_a(0.6)
506,"{'M_size': 60, '_runtime': 36758.424560033, '_step': 49999, '_test_tokens': {'_type': 'histogram'}, '_timestamp': 1757006607.9184918, 'alpha': 0.4981676936149597, 'alpha_init': 0.4, 'alpha_sched': 'hold_exp', 'alpha_warm_frac': 0.8, 'avg_current_reward_eval': 1.2008441854129634e-39, 'backward_avg_action_prob_eval': 0.25860088985088986, 'backward_avg_action_prob_test': 0.25860088985088986, 'backward_policy_entropy_eval': 1.6656012079720826, 'backward_policy_entropy_test': 1.6656012079720823, 'batch_size': 16, 'clip_scale_avg_interval': 0.06275602845978223, 'clip_trigger_rate_interval': 1, 'corr_num_rounds': 10, 'dropout': 0.1, 'entropy_coeff': 1, 'eval_every': 50, 'eval_interval_sec': 63.88288688659668, 'exp_weight_sched': 'linear', 'exp_weight_warm_frac': 0, 'forward_avg_action_prob_eval': 0.00030979872159756877, 'forward_avg_action_prob_test': 0.00039691081823851464, 'forward_policy_entropy_eval': 7.690133452415466, 'forward_policy_entropy_test': 8.463752629359563, 'grad_clip_norm': 2, 'k': 10, 'learning_rate': 0.002, 'log_Z': -0.17446614801883698, 'loss': 40.69413757324219, 'mean_R_all_unique': 7.677024809695342e-29, 'mean_top_1000_R': 6.141585094159103e-26, 'mean_top_100_R': 6.140116346677855e-25, 'mode_threshold': 30, 'model_seed': 0, 'modes': 25, 'n': 120, 'n_test_steps': 1000, 'num_iterations': 50000, 'objective': 'tb', 'pearson_corr_test': 0.6162745966664407, 'rand_action_prob': 0.0010199800000000314, 'rand_action_prob_final': 0.001, 'reward_exponent': 2, 'sampling_seed': 4, 'spearman_corr_test': 0.5688773262784934, 'step': 49999, 'steps_to_update_sampling_model': 1, 'subtb_lambda': 1.9, 'unique_samples_eval': 800000, 'use_alpha_scheduler': True, 'use_exp_weight_decay': True, 'z_learning_rate': 0.001}",{},k(10)_ms(0)_ss(4)_m(tb)_a(0.4)
